date,product,region,sales_amount,units_sold,cost
2025-04-04,Keyboard,North,119.36,11,71.61
2025-04-04,Keyboard,South,88.69,8,53.21
2025-04-04,Keyboard,East,76.2,7,45.72
2025-04-04,Keyboard,West,84.5,8,50.7
2025-04-05,Laptop,North,482.16,48,289.3
2025-04-05,Laptop,South,303.83,30,182.3
2025-04-05,Laptop,East,370.87,37,222.52
2025-04-05,Laptop,West,343.39,34,206.04
2025-04-05,Desktop,North,286.42,28,171.85
2025-04-05,Desktop,South,202.99,20,121.8
2025-04-05,Desktop,East,316.35,31,189.81
2025-04-05,Desktop,West,222.44,22,133.46
2025-04-05,Tablet,North,258.69,25,155.21
2025-04-05,Tablet,South,204.38,20,122.63
2025-04-05,Tablet,East,203.5,20,122.1
2025-04-05,Tablet,West,194.49,19,116.69
2025-04-05,Monitor,North,186.37,18,111.82
2025-04-05,Monitor,South,132.43,13,79.46
2025-04-05,Monitor,East,146.68,14,88.01
2025-04-05,Monitor,West,155.18,15,93.11
2025-04-05,Keyboard,North,116.42,11,69.85
2025-04-05,Keyboard,South,80.99,8,48.59
2025-04-05,Keyboard,East,89.34,8,53.6
2025-04-05,Keyboard,West,84.87,8,50.92
2025-04-06,Laptop,North,432.71,43,259.63
2025-04-06,Laptop,South,311.71,31,187.02
2025-04-06,Laptop,East,418.19,41,250.91
2025-04-06,Laptop,West,306.11,30,183.66
2025-04-06,Desktop,North,276.45,27,165.87
2025-04-06,Desktop,South,241.26,24,144.76
2025-04-06,Desktop,East,278.23,27,166.94
2025-04-06,Desktop,West,249.89,24,149.93
2025-04-06,Tablet,North,215.25,21,129.15
2025-04-06,Tablet,South,190.4,19,114.24
2025-04-06,Tablet,East,231.28,23,138.77
2025-04-06,Tablet,West,222.96,22,133.78
2025-04-06,Monitor,North,169.95,16,101.97
2025-04-06,Monitor,South,125.29,12,75.17
2025-04-06,Monitor,East,170.42,17,102.25
2025-04-06,Monitor,West,125.05,12,75.03
2025-04-06,Keyboard,North,110.43,11,66.26
2025-04-06,Keyboard,South,67.92,6,40.75
2025-04-06,Keyboard,East,89.88,8,53.93
2025-04-06,Keyboard,West,78.9,7,47.34
2025-04-07,Laptop,North,450.68,45,270.41
2025-04-07,Laptop,South,315.13,31,189.08
2025-04-07,Laptop,East,386.87,38,232.12
2025-04-07,Laptop,West,318.9,31,191.34
2025-04-07,Desktop,North,308.8,30,185.28
2025-04-07,Desktop,South,222.21,22,133.33
2025-04-07,Desktop,East,299.98,29,179.99
2025-04-07,Desktop,West,241.78,24,145.07
2025-04-07,Tablet,North,282.24,28,169.34
2025-04-07,Tablet,South,162.99,16,97.8
2025-04-07,Tablet,East,216.42,21,129.85
2025-04-07,Tablet,West,241.45,24,144.87
2025-04-07,Monitor,North,162.75,16,97.65
2025-04-07,Monitor,South,112.56,11,67.53
2025-04-07,Monitor,East,157.82,15,94.69
2025-04-07,Monitor,West,135.14,13,81.08
2025-04-07,Keyboard,North,98.11,9,58.87
2025-04-07,Keyboard,South,71.83,7,43.1
2025-04-07,Keyboard,East,119.67,11,71.8
2025-04-07,Keyboard,West,86.14,8,51.68
2025-04-08,Laptop,North,353.31,35,211.99
2025-04-08,Laptop,South,357.31,35,214.38
2025-04-08,Laptop,East,407.58,40,244.55
2025-04-08,Laptop,West,329.2,32,197.52
2025-04-08,Desktop,North,291.78,29,175.07
2025-04-08,Desktop,South,251.37,25,150.82
2025-04-08,Desktop,East,284.45,28,170.67
2025-04-08,Desktop,West,220.81,22,132.49
2025-04-08,Tablet,North,292.19,29,175.31
2025-04-08,Tablet,South,183.15,18,109.89
2025-04-08,Tablet,East,262.06,26,157.24
2025-04-08,Tablet,West,234.33,23,140.6
2025-04-08,Monitor,North,154.64,15,92.78
2025-04-08,Monitor,South,137.95,13,82.77
2025-04-08,Monitor,East,146.37,14,87.82
2025-04-08,Monitor,West,118.48,11,71.09
2025-04-08,Keyboard,North,101.84,10,61.1
2025-04-08,Keyboard,South,81.93,8,49.16
2025-04-08,Keyboard,East,93.04,9,55.82
2025-04-08,Keyboard,West,85.75,8,51.45
2025-04-09,Laptop,North,463.89,46,278.33
2025-04-09,Laptop,South,319.92,31,191.95
2025-04-09,Laptop,East,359.66,35,215.8
2025-04-09,Laptop,West,373.33,37,224.0
2025-04-09,Desktop,North,322.38,32,193.43
2025-04-09,Desktop,South,186.72,18,112.03
2025-04-09,Desktop,East,301.22,30,180.73
2025-04-09,Desktop,West,273.02,27,163.81
2025-04-09,Tablet,North,254.07,25,152.44
2025-04-09,Tablet,South,204.67,20,122.8
2025-04-09,Tablet,East,219.18,21,131.51
2025-04-09,Tablet,West,217.42,21,130.45
2025-04-09,Monitor,North,146.52,14,87.91
2025-04-09,Monitor,South,131.21,13,78.73
2025-04-09,Monitor,East,180.78,18,108.47
2025-04-09,Monitor,West,128.97,12,77.38
2025-04-09,Keyboard,North,98.84,9,59.31
2025-04-09,Keyboard,South,74.47,7,44.68
2025-04-09,Keyboard,East,97.95,9,58.77
2025-04-09,Keyboard,West,80.09,8,48.06
2025-04-10,Laptop,North,437.95,43,262.77
2025-04-10,Laptop,South,339.95,33,203.97
2025-04-10,Laptop,East,405.19,40,243.11
2025-04-10,Laptop,West,299.27,29,179.56
2025-04-10,Desktop,North,343.96,34,206.37
2025-04-10,Desktop,South,256.8,25,154.08
2025-04-10,Desktop,East,311.21,31,186.73
2025-04-10,Desktop,West,272.63,27,163.58
2025-04-10,Tablet,North,258.43,25,155.06
2025-04-10,Tablet,South,206.98,20,124.19
2025-04-10,Tablet,East,270.62,27,162.37
2025-04-10,Tablet,West,194.24,19,116.54
2025-04-10,Monitor,North,184.64,18,110.78
2025-04-10,Monitor,South,125.9,12,75.54
2025-04-10,Monitor,East,153.31,15,91.99
2025-04-10,Monitor,West,122.49,12,73.49
2025-04-10,Keyboard,North,103.13,10,61.88
2025-04-10,Keyboard,South,72.54,7,43.52
2025-04-10,Keyboard,East,93.06,9,55.84
2025-04-10,Keyboard,West,79.84,7,47.91
2025-04-11,Laptop,North,406.67,40,244.0
2025-04-11,Laptop,South,306.16,30,183.69
2025-04-11,Laptop,East,390.79,39,234.47
2025-04-11,Laptop,West,303.91,30,182.35
2025-04-11,Desktop,North,278.09,27,166.86
2025-04-11,Desktop,South,245.17,24,147.1
2025-04-11,Desktop,East,270.96,27,162.57
2025-04-11,Desktop,West,288.44,28,173.07
2025-04-11,Tablet,North,258.56,25,155.14
2025-04-11,Tablet,South,200.1,20,120.06
2025-04-11,Tablet,East,260.49,26,156.29
2025-04-11,Tablet,West,205.84,20,123.5
2025-04-11,Monitor,North,160.86,16,96.52
2025-04-11,Monitor,South,136.26,13,81.76
2025-04-11,Monitor,East,161.76,16,97.06
2025-04-11,Monitor,West,138.69,13,83.22
2025-04-11,Keyboard,North,118.23,11,70.94
2025-04-11,Keyboard,South,77.85,7,46.71
2025-04-11,Keyboard,East,97.17,9,58.3
2025-04-11,Keyboard,West,88.25,8,52.95
2025-04-12,Laptop,North,389.21,38,233.52
2025-04-12,Laptop,South,319.23,31,191.54
2025-04-12,Laptop,East,433.71,43,260.22
2025-04-12,Laptop,West,365.72,36,219.43
2025-04-12,Desktop,North,317.98,31,190.79
2025-04-12,Desktop,South,234.58,23,140.75
2025-04-12,Desktop,East,298.9,29,179.34
2025-04-12,Desktop,West,281.15,28,168.69
2025-04-12,Tablet,North,266.87,26,160.12
2025-04-12,Tablet,South,184.91,18,110.94
2025-04-12,Tablet,East,239.0,23,143.4
2025-04-12,Tablet,West,220.06,22,132.04
2025-04-12,Monitor,North,154.64,15,92.78
2025-04-12,Monitor,South,128.67,12,77.2
2025-04-12,Monitor,East,126.52,12,75.91
2025-04-12,Monitor,West,146.74,14,88.04
2025-04-12,Keyboard,North,111.66,11,66.99
2025-04-12,Keyboard,South,84.33,8,50.6
2025-04-12,Keyboard,East,93.64,9,56.19
2025-04-12,Keyboard,West,90.41,9,54.25
2025-04-13,Laptop,North,474.11,47,284.47
2025-04-13,Laptop,South,355.31,35,213.19
2025-04-13,Laptop,East,386.65,38,231.99
2025-04-13,Laptop,West,356.56,35,213.93
2025-04-13,Desktop,North,347.13,34,208.28
2025-04-13,Desktop,South,207.46,20,124.48
2025-04-13,Desktop,East,282.71,28,169.63
2025-04-13,Desktop,West,294.33,29,176.6
2025-04-13,Tablet,North,274.78,27,164.87
2025-04-13,Tablet,South,196.27,19,117.76
2025-04-13,Tablet,East,202.75,20,121.65
2025-04-13,Tablet,West,210.53,21,126.32
2025-04-13,Monitor,North,160.65,16,96.39
2025-04-13,Monitor,South,130.43,13,78.26
2025-04-13,Monitor,East,144.36,14,86.62
2025-04-13,Monitor,West,128.64,12,77.19
2025-04-13,Keyboard,North,87.13,8,52.28
2025-04-13,Keyboard,South,87.53,8,52.52
2025-04-13,Keyboard,East,93.61,9,56.16
2025-04-13,Keyboard,West,89.27,8,53.56
2025-04-14,Laptop,North,422.75,42,253.65
2025-04-14,Laptop,South,288.3,28,172.98
2025-04-14,Laptop,East,346.05,34,207.63
2025-04-14,Laptop,West,322.2,32,193.32
2025-04-14,Desktop,North,297.6,29,178.56
2025-04-14,Desktop,South,245.27,24,147.16
2025-04-14,Desktop,East,271.0,27,162.6
2025-04-14,Desktop,West,303.57,30,182.14
2025-04-14,Tablet,North,275.89,27,165.53
2025-04-14,Tablet,South,203.37,20,122.02
2025-04-14,Tablet,East,230.19,23,138.11
2025-04-14,Tablet,West,238.67,23,143.2
2025-04-14,Monitor,North,165.99,16,99.6
2025-04-14,Monitor,South,126.51,12,75.91
2025-04-14,Monitor,East,157.28,15,94.37
2025-04-14,Monitor,West,149.37,14,89.62
2025-04-14,Keyboard,North,111.44,11,66.86
2025-04-14,Keyboard,South,76.07,7,45.64
2025-04-14,Keyboard,East,92.5,9,55.5
2025-04-14,Keyboard,West,92.89,9,55.73
2025-04-15,Laptop,North,448.54,44,269.12
2025-04-15,Laptop,South,306.47,30,183.88
2025-04-15,Laptop,East,335.18,33,201.11
2025-04-15,Laptop,West,346.11,34,207.66
2025-04-15,Desktop,North,333.93,33,200.36
2025-04-15,Desktop,South,274.38,27,164.63
2025-04-15,Desktop,East,261.02,26,156.61
2025-04-15,Desktop,West,254.65,25,152.79
2025-04-15,Tablet,North,245.26,24,147.16
2025-04-15,Tablet,South,212.22,21,127.33
2025-04-15,Tablet,East,231.84,23,139.11
2025-04-15,Tablet,West,195.06,19,117.04
2025-04-15,Monitor,North,177.16,17,106.3
2025-04-15,Monitor,South,122.47,12,73.48
2025-04-15,Monitor,East,138.86,13,83.32
2025-04-15,Monitor,West,130.22,13,78.13
2025-04-15,Keyboard,North,121.3,12,72.78
2025-04-15,Keyboard,South,81.87,8,49.12
2025-04-15,Keyboard,East,97.78,9,58.67
2025-04-15,Keyboard,West,86.21,8,51.72
2025-04-16,Laptop,North,433.25,43,259.95
2025-04-16,Laptop,South,324.62,32,194.77
2025-04-16,Laptop,East,397.15,39,238.29
2025-04-16,Laptop,West,355.72,35,213.43
2025-04-16,Desktop,North,340.51,34,204.3
2025-04-16,Desktop,South,238.25,23,142.95
2025-04-16,Desktop,East,266.42,26,159.85
2025-04-16,Desktop,West,250.43,25,150.26
2025-04-16,Tablet,North,210.89,21,126.54
2025-04-16,Tablet,South,223.06,22,133.84
2025-04-16,Tablet,East,249.58,24,149.75
2025-04-16,Tablet,West,196.42,19,117.85
2025-04-16,Monitor,North,165.03,16,99.02
2025-04-16,Monitor,South,119.94,11,71.96
2025-04-16,Monitor,East,175.36,17,105.22
2025-04-16,Monitor,West,123.87,12,74.32
2025-04-16,Keyboard,North,106.71,10,64.03
2025-04-16,Keyboard,South,78.53,7,47.12
2025-04-16,Keyboard,East,103.7,10,62.22
2025-04-16,Keyboard,West,87.29,8,52.37
2025-04-17,Laptop,North,359.35,35,215.61
2025-04-17,Laptop,South,310.21,31,186.12
2025-04-17,Laptop,East,355.35,35,213.21
2025-04-17,Laptop,West,354.6,35,212.76
2025-04-17,Desktop,North,355.71,35,213.43
2025-04-17,Desktop,South,202.52,20,121.51
2025-04-17,Desktop,East,270.77,27,162.46
2025-04-17,Desktop,West,251.72,25,151.03
2025-04-17,Tablet,North,245.35,24,147.21
2025-04-17,Tablet,South,202.18,20,121.31
2025-04-17,Tablet,East,229.02,22,137.41
2025-04-17,Tablet,West,218.81,21,131.29
2025-04-17,Monitor,North,160.05,16,96.03
2025-04-17,Monitor,South,129.28,12,77.57
2025-04-17,Monitor,East,165.24,16,99.14
2025-04-17,Monitor,West,132.1,13,79.26
2025-04-17,Keyboard,North,112.69,11,67.62
2025-04-17,Keyboard,South,79.6,7,47.76
2025-04-17,Keyboard,East,105.48,10,63.29
2025-04-17,Keyboard,West,86.54,8,51.92
2025-04-18,Laptop,North,436.27,43,261.76
2025-04-18,Laptop,South,315.81,31,189.49
2025-04-18,Laptop,East,384.16,38,230.5
2025-04-18,Laptop,West,359.89,35,215.93
2025-04-18,Desktop,North,331.4,33,198.84
2025-04-18,Desktop,South,212.38,21,127.43
2025-04-18,Desktop,East,325.98,32,195.59
2025-04-18,Desktop,West,222.25,22,133.35
2025-04-18,Tablet,North,238.74,23,143.24
2025-04-18,Tablet,South,188.62,18,113.17
2025-04-18,Tablet,East,240.57,24,144.34
2025-04-18,Tablet,West,239.64,23,143.79
2025-04-18,Monitor,North,142.26,14,85.36
2025-04-18,Monitor,South,121.28,12,72.77
2025-04-18,Monitor,East,126.86,12,76.12
2025-04-18,Monitor,West,141.23,14,84.74
2025-04-18,Keyboard,North,108.08,10,64.85
2025-04-18,Keyboard,South,89.97,8,53.98
2025-04-18,Keyboard,East,97.83,9,58.7
2025-04-18,Keyboard,West,95.86,9,57.52
2025-04-19,Laptop,North,443.44,44,266.07
2025-04-19,Laptop,South,305.07,30,183.04
2025-04-19,Laptop,East,340.73,34,204.44
2025-04-19,Laptop,West,360.27,36,216.16
2025-04-19,Desktop,North,276.53,27,165.92
2025-04-19,Desktop,South,263.84,26,158.31
2025-04-19,Desktop,East,286.41,28,171.84
2025-04-19,Desktop,West,290.91,29,174.54
2025-04-19,Tablet,North,243.08,24,145.85
2025-04-19,Tablet,South,194.45,19,116.67
2025-04-19,Tablet,East,236.48,23,141.89
2025-04-19,Tablet,West,210.4,21,126.24
2025-04-19,Monitor,North,162.74,16,97.64
2025-04-19,Monitor,South,130.97,13,78.58
2025-04-19,Monitor,East,142.66,14,85.6
2025-04-19,Monitor,West,126.3,12,75.78
2025-04-19,Keyboard,North,116.79,11,70.08
2025-04-19,Keyboard,South,84.11,8,50.47
2025-04-19,Keyboard,East,97.35,9,58.41
2025-04-19,Keyboard,West,100.49,10,60.3
2025-04-20,Laptop,North,412.64,41,247.59
2025-04-20,Laptop,South,352.42,35,211.45
2025-04-20,Laptop,East,392.89,39,235.73
2025-04-20,Laptop,West,321.16,32,192.7
2025-04-20,Desktop,North,366.61,36,219.97
2025-04-20,Desktop,South,257.6,25,154.56
2025-04-20,Desktop,East,287.32,28,172.39
2025-04-20,Desktop,West,280.29,28,168.17
2025-04-20,Tablet,North,244.65,24,146.79
2025-04-20,Tablet,South,203.46,20,122.08
2025-04-20,Tablet,East,184.91,18,110.95
2025-04-20,Tablet,West,192.78,19,115.67
2025-04-20,Monitor,North,183.01,18,109.81
2025-04-20,Monitor,South,123.99,12,74.39
2025-04-20,Monitor,East,157.58,15,94.55
2025-04-20,Monitor,West,124.6,12,74.76
2025-04-20,Keyboard,North,122.2,12,73.32
2025-04-20,Keyboard,South,87.21,8,52.33
2025-04-20,Keyboard,East,95.12,9,57.07
2025-04-20,Keyboard,West,84.94,8,50.96
2025-04-21,Laptop,North,459.18,45,275.51
2025-04-21,Laptop,South,370.12,37,222.07
2025-04-21,Laptop,East,418.42,41,251.05
2025-04-21,Laptop,West,416.92,41,250.15
2025-04-21,Desktop,North,291.69,29,175.01
2025-04-21,Desktop,South,220.85,22,132.51
2025-04-21,Desktop,East,260.78,26,156.47
2025-04-21,Desktop,West,273.76,27,164.26
2025-04-21,Tablet,North,257.06,25,154.24
2025-04-21,Tablet,South,187.49,18,112.5
2025-04-21,Tablet,East,248.19,24,148.91
2025-04-21,Tablet,West,233.24,23,139.94
2025-04-21,Monitor,North,146.88,14,88.13
2025-04-21,Monitor,South,120.19,12,72.11
2025-04-21,Monitor,East,165.6,16,99.36
2025-04-21,Monitor,West,135.09,13,81.06
2025-04-21,Keyboard,North,98.35,9,59.01
2025-04-21,Keyboard,South,86.02,8,51.61
2025-04-21,Keyboard,East,86.1,8,51.66
2025-04-21,Keyboard,West,85.68,8,51.41
2025-04-22,Laptop,North,433.77,43,260.26
2025-04-22,Laptop,South,300.96,30,180.58
2025-04-22,Laptop,East,412.62,41,247.57
2025-04-22,Laptop,West,334.55,33,200.73
2025-04-22,Desktop,North,354.48,35,212.69
2025-04-22,Desktop,South,234.79,23,140.88
2025-04-22,Desktop,East,306.69,30,184.02
2025-04-22,Desktop,West,280.5,28,168.3
2025-04-22,Tablet,North,239.61,23,143.76
2025-04-22,Tablet,South,156.6,15,93.96
2025-04-22,Tablet,East,239.21,23,143.52
2025-04-22,Tablet,West,212.27,21,127.36
2025-04-22,Monitor,North,176.78,17,106.07
2025-04-22,Monitor,South,124.13,12,74.48
2025-04-22,Monitor,East,149.03,14,89.42
2025-04-22,Monitor,West,164.75,16,98.85
2025-04-22,Keyboard,North,92.23,9,55.34
2025-04-22,Keyboard,South,84.07,8,50.44
2025-04-22,Keyboard,East,91.95,9,55.17
2025-04-22,Keyboard,West,85.38,8,51.23
2025-04-23,Laptop,North,410.32,41,246.19
2025-04-23,Laptop,South,294.61,29,176.76
2025-04-23,Laptop,East,405.44,40,243.26
2025-04-23,Laptop,West,393.16,39,235.9
2025-04-23,Desktop,North,328.99,32,197.39
2025-04-23,Desktop,South,239.32,23,143.59
2025-04-23,Desktop,East,265.53,26,159.32
2025-04-23,Desktop,West,275.21,27,165.13
2025-04-23,Tablet,North,299.62,29,179.77
2025-04-23,Tablet,South,183.61,18,110.17
2025-04-23,Tablet,East,224.51,22,134.7
2025-04-23,Tablet,West,200.77,20,120.46
2025-04-23,Monitor,North,161.65,16,96.99
2025-04-23,Monitor,South,96.87,9,58.12
2025-04-23,Monitor,East,159.98,15,95.99
2025-04-23,Monitor,West,130.43,13,78.26
2025-04-23,Keyboard,North,90.94,9,54.56
2025-04-23,Keyboard,South,84.16,8,50.5
2025-04-23,Keyboard,East,87.72,8,52.63
2025-04-23,Keyboard,West,85.32,8,51.19
2025-04-24,Laptop,North,474.3,47,284.58
2025-04-24,Laptop,South,278.08,27,166.85
2025-04-24,Laptop,East,335.81,33,201.48
2025-04-24,Laptop,West,359.34,35,215.6
2025-04-24,Desktop,North,347.17,34,208.3
2025-04-24,Desktop,South,205.22,20,123.13
2025-04-24,Desktop,East,299.88,29,179.93
2025-04-24,Desktop,West,276.52,27,165.91
2025-04-24,Tablet,North,208.43,20,125.06
2025-04-24,Tablet,South,202.61,20,121.57
2025-04-24,Tablet,East,249.19,24,149.51
2025-04-24,Tablet,West,205.14,20,123.09
2025-04-24,Monitor,North,186.64,18,111.98
2025-04-24,Monitor,South,138.73,13,83.24
2025-04-24,Monitor,East,155.91,15,93.55
2025-04-24,Monitor,West,135.09,13,81.05
2025-04-24,Keyboard,North,96.62,9,57.97
2025-04-24,Keyboard,South,78.78,7,47.27
2025-04-24,Keyboard,East,101.3,10,60.78
2025-04-24,Keyboard,West,85.38,8,51.23
2025-04-25,Laptop,North,342.16,34,205.29
2025-04-25,Laptop,South,350.2,35,210.12
2025-04-25,Laptop,East,392.44,39,235.46
2025-04-25,Laptop,West,339.67,33,203.8
2025-04-25,Desktop,North,339.09,33,203.46
2025-04-25,Desktop,South,267.84,26,160.7
2025-04-25,Desktop,East,220.27,22,132.16
2025-04-25,Desktop,West,273.06,27,163.84
2025-04-25,Tablet,North,221.94,22,133.17
2025-04-25,Tablet,South,197.66,19,118.59
2025-04-25,Tablet,East,234.23,23,140.54
2025-04-25,Tablet,West,222.08,22,133.25
2025-04-25,Monitor,North,161.32,16,96.79
2025-04-25,Monitor,South,106.15,10,63.69
2025-04-25,Monitor,East,148.52,14,89.11
2025-04-25,Monitor,West,145.3,14,87.18
2025-04-25,Keyboard,North,114.46,11,68.67
2025-04-25,Keyboard,South,71.08,7,42.65
2025-04-25,Keyboard,East,105.01,10,63.01
2025-04-25,Keyboard,West,82.9,8,49.74
2025-04-26,Laptop,North,434.05,43,260.43
2025-04-26,Laptop,South,301.99,30,181.19
2025-04-26,Laptop,East,391.93,39,235.16
2025-04-26,Laptop,West,377.59,37,226.56
2025-04-26,Desktop,North,282.62,28,169.57
2025-04-26,Desktop,South,223.05,22,133.83
2025-04-26,Desktop,East,294.02,29,176.41
2025-04-26,Desktop,West,317.16,31,190.3
2025-04-26,Tablet,North,233.96,23,140.37
2025-04-26,Tablet,South,222.5,22,133.5
2025-04-26,Tablet,East,271.24,27,162.74
2025-04-26,Tablet,West,208.75,20,125.25
2025-04-26,Monitor,North,164.11,16,98.46
2025-04-26,Monitor,South,118.83,11,71.3
2025-04-26,Monitor,East,153.47,15,92.08
2025-04-26,Monitor,West,123.45,12,74.07
2025-04-26,Keyboard,North,104.56,10,62.74
2025-04-26,Keyboard,South,89.04,8,53.43
2025-04-26,Keyboard,East,91.44,9,54.86
2025-04-26,Keyboard,West,85.9,8,51.54
2025-04-27,Laptop,North,359.48,35,215.69
2025-04-27,Laptop,South,325.64,32,195.38
2025-04-27,Laptop,East,394.39,39,236.63
2025-04-27,Laptop,West,352.51,35,211.51
2025-04-27,Desktop,North,309.69,30,185.81
2025-04-27,Desktop,South,230.73,23,138.44
2025-04-27,Desktop,East,301.67,30,181.0
2025-04-27,Desktop,West,262.3,26,157.38
2025-04-27,Tablet,North,259.24,25,155.54
2025-04-27,Tablet,South,192.81,19,115.68
2025-04-27,Tablet,East,253.64,25,152.18
2025-04-27,Tablet,West,222.55,22,133.53
2025-04-27,Monitor,North,171.07,17,102.64
2025-04-27,Monitor,South,142.62,14,85.57
2025-04-27,Monitor,East,159.81,15,95.89
2025-04-27,Monitor,West,155.9,15,93.54
2025-04-27,Keyboard,North,110.64,11,66.39
2025-04-27,Keyboard,South,66.45,6,39.87
2025-04-27,Keyboard,East,107.18,10,64.31
2025-04-27,Keyboard,West,88.66,8,53.2
2025-04-28,Laptop,North,418.55,41,251.13
2025-04-28,Laptop,South,322.91,32,193.75
2025-04-28,Laptop,East,374.0,37,224.4
2025-04-28,Laptop,West,357.16,35,214.3
2025-04-28,Desktop,North,299.33,29,179.6
2025-04-28,Desktop,South,262.29,26,157.37
2025-04-28,Desktop,East,286.23,28,171.74
2025-04-28,Desktop,West,254.15,25,152.49
2025-04-28,Tablet,North,232.27,23,139.36
2025-04-28,Tablet,South,193.54,19,116.13
2025-04-28,Tablet,East,234.94,23,140.96
2025-04-28,Tablet,West,217.2,21,130.32
2025-04-28,Monitor,North,153.38,15,92.03
2025-04-28,Monitor,South,108.83,10,65.3
2025-04-28,Monitor,East,162.41,16,97.45
2025-04-28,Monitor,West,157.96,15,94.77
2025-04-28,Keyboard,North,95.87,9,57.52
2025-04-28,Keyboard,South,89.56,8,53.73
2025-04-28,Keyboard,East,98.69,9,59.21
2025-04-28,Keyboard,West,87.53,8,52.52
2025-04-29,Laptop,North,405.79,40,243.47
2025-04-29,Laptop,South,277.69,27,166.62
2025-04-29,Laptop,East,417.69,41,250.61
2025-04-29,Laptop,West,326.82,32,196.09
2025-04-29,Desktop,North,294.02,29,176.41
2025-04-29,Desktop,South,256.39,25,153.84
2025-04-29,Desktop,East,242.21,24,145.33
2025-04-29,Desktop,West,228.28,22,136.97
2025-04-29,Tablet,North,251.67,25,151.0
2025-04-29,Tablet,South,193.8,19,116.28
2025-04-29,Tablet,East,240.65,24,144.39
2025-04-29,Tablet,West,204.62,20,122.77
2025-04-29,Monitor,North,204.48,20,122.69
2025-04-29,Monitor,South,123.57,12,74.14
2025-04-29,Monitor,East,150.99,15,90.59
2025-04-29,Monitor,West,130.47,13,78.28
2025-04-29,Keyboard,North,106.14,10,63.68
2025-04-29,Keyboard,South,82.92,8,49.75
2025-04-29,Keyboard,East,106.2,10,63.72
2025-04-29,Keyboard,West,76.35,7,45.81
2025-04-30,Laptop,North,410.91,41,246.54
2025-04-30,Laptop,South,326.88,32,196.13
2025-04-30,Laptop,East,404.15,40,242.49
2025-04-30,Laptop,West,350.0,34,210.0
2025-04-30,Desktop,North,329.47,32,197.68
2025-04-30,Desktop,South,219.73,21,131.84
2025-04-30,Desktop,East,327.14,32,196.29
2025-04-30,Desktop,West,284.68,28,170.81
2025-04-30,Tablet,North,222.81,22,133.68
2025-04-30,Tablet,South,171.48,17,102.89
2025-04-30,Tablet,East,210.14,21,126.08
2025-04-30,Tablet,West,222.08,22,133.25
2025-04-30,Monitor,North,149.4,14,89.64
2025-04-30,Monitor,South,122.35,12,73.41
2025-04-30,Monitor,East,159.91,15,95.95
2025-04-30,Monitor,West,139.13,13,83.48
2025-04-30,Keyboard,North,107.27,10,64.36
2025-04-30,Keyboard,South,71.51,7,42.91
2025-04-30,Keyboard,East,101.1,10,60.66
2025-04-30,Keyboard,West,82.85,8,49.71
2025-05-01,Laptop,North,407.72,40,244.63
2025-05-01,Laptop,South,320.97,32,192.58
2025-05-01,Laptop,East,387.85,38,232.71
2025-05-01,Laptop,West,350.22,35,210.13
2025-05-01,Desktop,North,294.29,29,176.57
2025-05-01,Desktop,South,229.85,22,137.91
2025-05-01,Desktop,East,288.39,28,173.04
2025-05-01,Desktop,West,231.19,23,138.71
2025-05-01,Tablet,North,241.65,24,144.99
2025-05-01,Tablet,South,195.01,19,117.01
2025-05-01,Tablet,East,205.38,20,123.23
2025-05-01,Tablet,West,230.52,23,138.31
